store,item,date,sales
S3,I4,2022-07-12,56.6
S3,I4,2022-07-13,67.4
S3,I4,2022-07-14,56.4
S3,I4,2022-07-15,41.1
S3,I4,2022-07-16,45.6
S3,I4,2022-07-17,32.8
S3,I4,2022-07-18,52.8
S3,I4,2022-07-19,71.1
S3,I4,2022-07-20,67.1
S3,I4,2022-07-21,61.5
S3,I4,2022-07-22,49.5
S3,I4,2022-07-23,54.3
S3,I4,2022-07-24,44.9
S3,I4,2022-07-25,57.5
S3,I4,2022-07-26,57.8
S3,I4,2022-07-27,62.5
S3,I4,2022-07-28,59.9
S3,I4,2022-07-29,56.2
S3,I4,2022-07-30,44.3
S3,I4,2022-07-31,51.6
S3,I4,2022-08-01,54.7
S3,I4,2022-08-02,62.8
S3,I4,2022-08-03,74.2
S3,I4,2022-08-04,62.6
S3,I4,2022-08-05,52.6
S3,I4,2022-08-06,45.1
S3,I4,2022-08-07,38.2
S3,I4,2022-08-08,49.8
S3,I4,2022-08-09,46.7
S3,I4,2022-08-10,74.0
S3,I4,2022-08-11,57.6
S3,I4,2022-08-12,50.7
S3,I4,2022-08-13,48.8
S3,I4,2022-08-14,46.7
S3,I4,2022-08-15,45.4
S3,I4,2022-08-16,67.7
S3,I4,2022-08-17,67.5
S3,I4,2022-08-18,57.9
S3,I4,2022-08-19,52.2
S3,I4,2022-08-20,45.4
S3,I4,2022-08-21,36.8
S3,I4,2022-08-22,53.9
S3,I4,2022-08-23,57.5
S3,I4,2022-08-24,52.3
S3,I4,2022-08-25,58.3
S3,I4,2022-08-26,57.6
S3,I4,2022-08-27,37.7
S3,I4,2022-08-28,61.4
S3,I4,2022-08-29,51.3
S3,I4,2022-08-30,66.7
S3,I4,2022-08-31,57.9
S3,I4,2022-09-01,69.0
S3,I4,2022-09-02,48.7
S3,I4,2022-09-03,35.5
S3,I4,2022-09-04,58.6
S3,I4,2022-09-05,52.3
S3,I4,2022-09-06,55.6
S3,I4,2022-09-07,71.0
S3,I4,2022-09-08,63.2
S3,I4,2022-09-09,57.3
S3,I4,2022-09-10,35.7
S3,I4,2022-09-11,47.7
S3,I4,2022-09-12,48.0
S3,I4,2022-09-13,74.8
S3,I4,2022-09-14,54.0
S3,I4,2022-09-15,55.5
S3,I4,2022-09-16,49.1
S3,I4,2022-09-17,45.6
S3,I4,2022-09-18,44.4
S3,I4,2022-09-19,65.8
S3,I4,2022-09-20,65.7
S3,I4,2022-09-21,75.5
S3,I4,2022-09-22,55.2
S3,I4,2022-09-23,57.0
S3,I4,2022-09-24,41.0
S3,I4,2022-09-25,54.3
S3,I4,2022-09-26,68.4
S3,I4,2022-09-27,61.4
S3,I4,2022-09-28,66.8
S3,I4,2022-09-29,43.1
S3,I4,2022-09-30,52.7
S3,I4,2022-10-01,55.5
S3,I4,2022-10-02,57.0
S3,I4,2022-10-03,51.5
S3,I4,2022-10-04,62.2
S3,I4,2022-10-05,55.5
S3,I4,2022-10-06,59.1
S3,I4,2022-10-07,36.8
S3,I4,2022-10-08,53.4
S3,I4,2022-10-09,51.3
S3,I4,2022-10-10,53.6
S3,I4,2022-10-11,67.0
S3,I4,2022-10-12,65.6
S3,I4,2022-10-13,64.6
S3,I4,2022-10-14,48.7
S3,I4,2022-10-15,50.3
S3,I4,2022-10-16,39.0
S3,I4,2022-10-17,47.5
S3,I4,2022-10-18,61.8
S3,I4,2022-10-19,64.5
S3,I4,2022-10-20,70.0
S3,I4,2022-10-21,49.4
S3,I4,2022-10-22,57.5
S3,I4,2022-10-23,47.4
S3,I4,2022-10-24,60.7
S3,I4,2022-10-25,67.6
S3,I4,2022-10-26,73.6
S3,I4,2022-10-27,64.4
S3,I4,2022-10-28,57.6
S3,I4,2022-10-29,54.4
S3,I4,2022-10-30,40.5
S3,I4,2022-10-31,47.4
S3,I4,2022-11-01,66.8
S3,I4,2022-11-02,62.8
S3,I4,2022-11-03,61.8
S3,I4,2022-11-04,52.3
S3,I4,2022-11-05,44.7
S3,I4,2022-11-06,45.2
S3,I4,2022-11-07,53.9
S3,I4,2022-11-08,56.5
S3,I4,2022-11-09,67.9
S3,I4,2022-11-10,51.9
S3,I4,2022-11-11,53.3
S3,I4,2022-11-12,39.6
S3,I4,2022-11-13,47.0
S3,I4,2022-11-14,60.1
S3,I4,2022-11-15,63.6
S3,I4,2022-11-16,61.8
S3,I4,2022-11-17,51.7
S3,I4,2022-11-18,44.6
S3,I4,2022-11-19,37.4
S3,I4,2022-11-20,51.1
S3,I4,2022-11-21,55.6
S3,I4,2022-11-22,65.7
S3,I4,2022-11-23,69.6
S3,I4,2022-11-24,64.7
S3,I4,2022-11-25,52.5
S3,I4,2022-11-26,38.6
S3,I4,2022-11-27,45.8
S3,I4,2022-11-28,53.3
S3,I4,2022-11-29,57.3
S3,I4,2022-11-30,67.3
S3,I4,2022-12-01,61.1
S3,I4,2022-12-02,67.2
S3,I4,2022-12-03,49.0
S3,I4,2022-12-04,47.7
S3,I4,2022-12-05,51.7
S3,I4,2022-12-06,61.0
S3,I4,2022-12-07,67.1
S3,I4,2022-12-08,68.7
S3,I4,2022-12-09,49.2
S3,I4,2022-12-10,46.7
S3,I4,2022-12-11,44.9
S3,I4,2022-12-12,47.1
S3,I4,2022-12-13,65.3
S3,I4,2022-12-14,63.8
S3,I4,2022-12-15,55.1
S3,I4,2022-12-16,61.4
S3,I4,2022-12-17,44.4
S3,I4,2022-12-18,47.9
S3,I4,2022-12-19,54.1
S3,I4,2022-12-20,67.9
S3,I4,2022-12-21,63.6
S3,I4,2022-12-22,62.2
S3,I4,2022-12-23,55.2
S3,I4,2022-12-24,46.7
S3,I4,2022-12-25,46.0
S3,I4,2022-12-26,58.7
S3,I4,2022-12-27,66.0
S3,I4,2022-12-28,66.2
S3,I4,2022-12-29,54.0
S3,I4,2022-12-30,57.8
S3,I4,2022-12-31,51.2
S3,I5,2022-01-01,52.2
S3,I5,2022-01-02,39.7
S3,I5,2022-01-03,42.3
S3,I5,2022-01-04,56.7
S3,I5,2022-01-05,58.4
S3,I5,2022-01-06,51.3
S3,I5,2022-01-07,47.4
S3,I5,2022-01-08,38.0
S3,I5,2022-01-09,35.9
S3,I5,2022-01-10,49.5
S3,I5,2022-01-11,62.6
S3,I5,2022-01-12,61.3
S3,I5,2022-01-13,58.2
S3,I5,2022-01-14,52.3
S3,I5,2022-01-15,43.7
S3,I5,2022-01-16,41.7
S3,I5,2022-01-17,47.9
S3,I5,2022-01-18,64.9
S3,I5,2022-01-19,61.7
S3,I5,2022-01-20,58.2
S3,I5,2022-01-21,46.4
S3,I5,2022-01-22,42.6
S3,I5,2022-01-23,46.3
S3,I5,2022-01-24,51.5
S3,I5,2022-01-25,63.9
S3,I5,2022-01-26,47.8
S3,I5,2022-01-27,49.9
S3,I5,2022-01-28,49.9
S3,I5,2022-01-29,33.0
S3,I5,2022-01-30,47.7
S3,I5,2022-01-31,49.1
S3,I5,2022-02-01,53.0
S3,I5,2022-02-02,66.9
S3,I5,2022-02-03,64.8
S3,I5,2022-02-04,50.2
S3,I5,2022-02-05,41.2
S3,I5,2022-02-06,41.8
S3,I5,2022-02-07,64.1
S3,I5,2022-02-08,65.5
S3,I5,2022-02-09,52.5
S3,I5,2022-02-10,53.1
S3,I5,2022-02-11,52.3
S3,I5,2022-02-12,40.4
S3,I5,2022-02-13,32.4
S3,I5,2022-02-14,56.3
S3,I5,2022-02-15,58.9
S3,I5,2022-02-16,59.0
S3,I5,2022-02-17,56.9
S3,I5,2022-02-18,53.1
S3,I5,2022-02-19,44.5
S3,I5,2022-02-20,38.6
S3,I5,2022-02-21,45.9
S3,I5,2022-02-22,61.6
S3,I5,2022-02-23,69.1
S3,I5,2022-02-24,58.3
S3,I5,2022-02-25,54.5
S3,I5,2022-02-26,54.2
S3,I5,2022-02-27,37.2
S3,I5,2022-02-28,37.2
S3,I5,2022-03-01,65.2
S3,I5,2022-03-02,63.5
S3,I5,2022-03-03,52.3
S3,I5,2022-03-04,42.2
S3,I5,2022-03-05,39.8
S3,I5,2022-03-06,45.0
S3,I5,2022-03-07,45.3
S3,I5,2022-03-08,68.2
S3,I5,2022-03-09,62.6
S3,I5,2022-03-10,53.5
S3,I5,2022-03-11,47.7
S3,I5,2022-03-12,48.8
S3,I5,2022-03-13,49.4
S3,I5,2022-03-14,62.4
S3,I5,2022-03-15,59.6
S3,I5,2022-03-16,63.2
S3,I5,2022-03-17,59.6
S3,I5,2022-03-18,41.6
S3,I5,2022-03-19,39.1
S3,I5,2022-03-20,32.5
S3,I5,2022-03-21,48.8
S3,I5,2022-03-22,63.0
S3,I5,2022-03-23,65.5
S3,I5,2022-03-24,48.0
S3,I5,2022-03-25,50.0
S3,I5,2022-03-26,43.6
S3,I5,2022-03-27,46.0
S3,I5,2022-03-28,47.8
S3,I5,2022-03-29,53.8
S3,I5,2022-03-30,56.7
S3,I5,2022-03-31,58.0
S3,I5,2022-04-01,40.9
S3,I5,2022-04-02,39.3
S3,I5,2022-04-03,44.2
S3,I5,2022-04-04,60.6
S3,I5,2022-04-05,54.6
S3,I5,2022-04-06,56.5
S3,I5,2022-04-07,68.7
S3,I5,2022-04-08,48.2
S3,I5,2022-04-09,47.9
S3,I5,2022-04-10,44.7
S3,I5,2022-04-11,54.1
S3,I5,2022-04-12,53.9
S3,I5,2022-04-13,64.8
S3,I5,2022-04-14,58.8
S3,I5,2022-04-15,51.6
S3,I5,2022-04-16,40.4
S3,I5,2022-04-17,49.2
S3,I5,2022-04-18,52.7
S3,I5,2022-04-19,61.0
S3,I5,2022-04-20,61.2
S3,I5,2022-04-21,63.9
S3,I5,2022-04-22,52.4
S3,I5,2022-04-23,41.8
S3,I5,2022-04-24,51.1
S3,I5,2022-04-25,58.7
S3,I5,2022-04-26,55.6
S3,I5,2022-04-27,55.9
S3,I5,2022-04-28,55.9
S3,I5,2022-04-29,50.8
S3,I5,2022-04-30,39.4
S3,I5,2022-05-01,47.4
S3,I5,2022-05-02,43.8
S3,I5,2022-05-03,66.4
S3,I5,2022-05-04,57.1
S3,I5,2022-05-05,56.0
S3,I5,2022-05-06,45.4
S3,I5,2022-05-07,36.6
S3,I5,2022-05-08,45.6
S3,I5,2022-05-09,62.7
S3,I5,2022-05-10,63.1
S3,I5,2022-05-11,59.1
S3,I5,2022-05-12,49.6
S3,I5,2022-05-13,41.3
S3,I5,2022-05-14,37.7
S3,I5,2022-05-15,43.1
S3,I5,2022-05-16,54.2
S3,I5,2022-05-17,52.9
S3,I5,2022-05-18,63.6
S3,I5,2022-05-19,59.6
S3,I5,2022-05-20,54.4
S3,I5,2022-05-21,32.5
S3,I5,2022-05-22,41.8
S3,I5,2022-05-23,48.5
S3,I5,2022-05-24,58.3
S3,I5,2022-05-25,53.4
S3,I5,2022-05-26,59.6
S3,I5,2022-05-27,39.7
S3,I5,2022-05-28,42.5
S3,I5,2022-05-29,60.4
S3,I5,2022-05-30,58.6
S3,I5,2022-05-31,60.2
S3,I5,2022-06-01,59.8
S3,I5,2022-06-02,46.4
S3,I5,2022-06-03,42.0
S3,I5,2022-06-04,51.0
S3,I5,2022-06-05,48.1
S3,I5,2022-06-06,54.3
S3,I5,2022-06-07,57.1
S3,I5,2022-06-08,69.8
S3,I5,2022-06-09,50.0
S3,I5,2022-06-10,41.5
S3,I5,2022-06-11,37.7
S3,I5,2022-06-12,51.5
S3,I5,2022-06-13,58.6
S3,I5,2022-06-14,61.1
S3,I5,2022-06-15,59.0
S3,I5,2022-06-16,44.2
S3,I5,2022-06-17,49.5
S3,I5,2022-06-18,41.0
S3,I5,2022-06-19,54.8
S3,I5,2022-06-20,56.6
S3,I5,2022-06-21,62.6
S3,I5,2022-06-22,69.6
S3,I5,2022-06-23,51.8
S3,I5,2022-06-24,52.4
S3,I5,2022-06-25,43.2
S3,I5,2022-06-26,48.7
S3,I5,2022-06-27,56.9
S3,I5,2022-06-28,58.1
S3,I5,2022-06-29,69.3
S3,I5,2022-06-30,49.0
S3,I5,2022-07-01,45.4
S3,I5,2022-07-02,45.7
S3,I5,2022-07-03,41.0
S3,I5,2022-07-04,53.1
S3,I5,2022-07-05,61.9
S3,I5,2022-07-06,72.5
S3,I5,2022-07-07,63.6
S3,I5,2022-07-08,54.8
S3,I5,2022-07-09,46.4
S3,I5,2022-07-10,46.5
S3,I5,2022-07-11,53.4
S3,I5,2022-07-12,61.7
S3,I5,2022-07-13,71.4
S3,I5,2022-07-14,57.3
S3,I5,2022-07-15,38.1
S3,I5,2022-07-16,37.5
S3,I5,2022-07-17,49.2
S3,I5,2022-07-18,37.8
S3,I5,2022-07-19,74.2
S3,I5,2022-07-20,59.5
S3,I5,2022-07-21,54.4
S3,I5,2022-07-22,50.1
S3,I5,2022-07-23,48.9
S3,I5,2022-07-24,41.4
S3,I5,2022-07-25,51.7
S3,I5,2022-07-26,53.4
S3,I5,2022-07-27,65.1
S3,I5,2022-07-28,62.2
S3,I5,2022-07-29,61.8
S3,I5,2022-07-30,46.4
S3,I5,2022-07-31,45.7
S3,I5,2022-08-01,57.0
S3,I5,2022-08-02,56.0
S3,I5,2022-08-03,58.7
S3,I5,2022-08-04,55.8
S3,I5,2022-08-05,44.7
S3,I5,2022-08-06,40.3
S3,I5,2022-08-07,40.5
S3,I5,2022-08-08,51.1
S3,I5,2022-08-09,62.0
S3,I5,2022-08-10,72.4
S3,I5,2022-08-11,49.5
S3,I5,2022-08-12,41.9
S3,I5,2022-08-13,41.7
S3,I5,2022-08-14,51.7
S3,I5,2022-08-15,52.3
S3,I5,2022-08-16,58.8
S3,I5,2022-08-17,74.8
S3,I5,2022-08-18,70.5
S3,I5,2022-08-19,47.5
S3,I5,2022-08-20,38.5
S3,I5,2022-08-21,45.5
S3,I5,2022-08-22,57.1
S3,I5,2022-08-23,60.6
S3,I5,2022-08-24,63.1
S3,I5,2022-08-25,70.1
S3,I5,2022-08-26,52.1
S3,I5,2022-08-27,52.8
S3,I5,2022-08-28,55.7
S3,I5,2022-08-29,55.8
S3,I5,2022-08-30,63.8
S3,I5,2022-08-31,67.7
S3,I5,2022-09-01,66.0
S3,I5,2022-09-02,62.3
S3,I5,2022-09-03,45.8
S3,I5,2022-09-04,47.8
S3,I5,2022-09-05,54.1
S3,I5,2022-09-06,61.5
S3,I5,2022-09-07,56.6
S3,I5,2022-09-08,60.6
S3,I5,2022-09-09,52.3
S3,I5,2022-09-10,53.9
S3,I5,2022-09-11,50.6
S3,I5,2022-09-12,51.1
S3,I5,2022-09-13,60.4
S3,I5,2022-09-14,58.1
S3,I5,2022-09-15,72.8
S3,I5,2022-09-16,46.2
S3,I5,2022-09-17,48.6
S3,I5,2022-09-18,45.9
S3,I5,2022-09-19,52.8
S3,I5,2022-09-20,63.9
S3,I5,2022-09-21,62.2
S3,I5,2022-09-22,59.1
S3,I5,2022-09-23,63.3
S3,I5,2022-09-24,53.9
S3,I5,2022-09-25,53.5
S3,I5,2022-09-26,62.0
S3,I5,2022-09-27,57.8
S3,I5,2022-09-28,69.9
S3,I5,2022-09-29,60.9
S3,I5,2022-09-30,47.8
S3,I5,2022-10-01,41.9
S3,I5,2022-10-02,52.2
S3,I5,2022-10-03,54.2
S3,I5,2022-10-04,62.7
S3,I5,2022-10-05,62.9
S3,I5,2022-10-06,74.6
S3,I5,2022-10-07,48.8
S3,I5,2022-10-08,45.6
S3,I5,2022-10-09,49.3
S3,I5,2022-10-10,44.4
S3,I5,2022-10-11,64.7
S3,I5,2022-10-12,63.7
S3,I5,2022-10-13,62.7
S3,I5,2022-10-14,48.9
S3,I5,2022-10-15,51.4
S3,I5,2022-10-16,57.4
S3,I5,2022-10-17,54.9
S3,I5,2022-10-18,60.4
S3,I5,2022-10-19,67.1
S3,I5,2022-10-20,68.0
S3,I5,2022-10-21,49.3
S3,I5,2022-10-22,35.3
S3,I5,2022-10-23,37.1
S3,I5,2022-10-24,61.5
S3,I5,2022-10-25,68.0
S3,I5,2022-10-26,57.6
S3,I5,2022-10-27,65.3
S3,I5,2022-10-28,52.3
S3,I5,2022-10-29,52.0
S3,I5,2022-10-30,45.5
S3,I5,2022-10-31,49.3
S3,I5,2022-11-01,71.0
S3,I5,2022-11-02,68.7
S3,I5,2022-11-03,58.0
S3,I5,2022-11-04,45.6
S3,I5,2022-11-05,54.2
S3,I5,2022-11-06,44.0
S3,I5,2022-11-07,65.7
S3,I5,2022-11-08,60.8
S3,I5,2022-11-09,74.5
S3,I5,2022-11-10,50.6
S3,I5,2022-11-11,50.9
S3,I5,2022-11-12,53.7
S3,I5,2022-11-13,47.3
S3,I5,2022-11-14,53.8
S3,I5,2022-11-15,62.8
S3,I5,2022-11-16,65.5
S3,I5,2022-11-17,60.1
S3,I5,2022-11-18,49.5
S3,I5,2022-11-19,47.0
S3,I5,2022-11-20,51.4
S3,I5,2022-11-21,50.0
S3,I5,2022-11-22,58.8
S3,I5,2022-11-23,73.2
S3,I5,2022-11-24,70.4
S3,I5,2022-11-25,49.4
S3,I5,2022-11-26,44.4
S3,I5,2022-11-27,41.0
S3,I5,2022-11-28,59.6
S3,I5,2022-11-29,70.2
S3,I5,2022-11-30,68.4
S3,I5,2022-12-01,62.9
S3,I5,2022-12-02,50.6
S3,I5,2022-12-03,53.1
S3,I5,2022-12-04,45.8
S3,I5,2022-12-05,55.4
S3,I5,2022-12-06,62.8
S3,I5,2022-12-07,66.3
S3,I5,2022-12-08,67.9
S3,I5,2022-12-09,48.4
S3,I5,2022-12-10,52.0
S3,I5,2022-12-11,38.6
S3,I5,2022-12-12,56.0
S3,I5,2022-12-13,66.8
S3,I5,2022-12-14,73.7
S3,I5,2022-12-15,51.7
S3,I5,2022-12-16,56.9
S3,I5,2022-12-17,48.0
S3,I5,2022-12-18,45.3
S3,I5,2022-12-19,54.3
S3,I5,2022-12-20,67.8
S3,I5,2022-12-21,66.1
S3,I5,2022-12-22,54.0
S3,I5,2022-12-23,66.7
S3,I5,2022-12-24,50.0
S3,I5,2022-12-25,50.3
S3,I5,2022-12-26,54.2
S3,I5,2022-12-27,71.6
S3,I5,2022-12-28,71.7
S3,I5,2022-12-29,59.3
S3,I5,2022-12-30,55.5
S3,I5,2022-12-31,55.1
